0,10000,105,0,1,9894
0,10000,107,0,1,9892
1,10000,111,0,1,9888
2,10000,115,0,1,9884
3,10000,121,0,1,9878
4,10000,123,0,1,9876
5,10000,127,0,1,9872
6,10000,132,0,3,9865
7,10000,134,0,3,9863
8,10000,137,0,4,9859
9,10000,145,0,4,9851
10,10000,147,0,5,9848
11,10000,151,0,6,9843
12,10000,53,103,7,9837
13,10000,54,105,7,9834
14,10000,51,108,9,9832
15,10000,52,111,9,9828
16,10000,46,116,10,9828
17,10000,46,118,10,9826
18,10000,45,122,10,9823
19,10000,41,128,10,9821
20,10000,43,130,10,9817
21,10000,41,134,10,9815
22,10000,36,141,10,9813
23,10000,34,144,11,9811
24,10000,28,149,12,9811
25,10000,24,153,12,9811
26,10000,22,155,12,9811
27,10000,20,157,12,9811
28,10000,16,161,12,9811
29,10000,16,161,12,9811
30,10000,14,163,12,9811
31,10000,11,166,12,9811
32,10000,9,168,12,9811
33,10000,5,172,12,9811
34,10000,2,174,13,9811
35,10000,1,175,13,9811
36,10000,0,176,13,9811
