0,10000,121,0,1,9878
0,10000,144,0,2,9854
1,10000,172,0,2,9826
2,10000,209,0,2,9789
3,10000,247,0,2,9751
4,10000,288,0,2,9710
5,10000,337,0,3,9660
6,10000,385,0,4,9611
7,10000,461,0,4,9535
8,10000,534,0,5,9461
9,10000,605,0,5,9390
10,10000,694,0,8,9298
11,10000,788,0,10,9202
12,10000,772,117,13,9098
13,10000,864,141,13,8982
14,10000,961,169,13,8857
15,10000,1050,206,13,8731
16,10000,1128,242,20,8610
17,10000,1224,283,25,8468
18,10000,1325,332,30,8313
19,10000,1423,381,34,8162
20,10000,1503,454,37,8006
21,10000,1604,525,39,7832
22,10000,1712,596,44,7648
23,10000,1815,685,48,7452
24,10000,1898,777,53,7272
25,10000,1991,875,56,7078
26,10000,2062,991,67,6880
27,10000,2132,1111,72,6685
28,10000,2192,1232,77,6499
29,10000,2275,1349,82,6294
30,10000,2338,1484,89,6089
31,10000,2391,1635,99,5875
32,10000,2439,1783,110,5668
33,10000,2451,1932,119,5498
34,10000,2470,2102,128,5300
35,10000,2500,2278,132,5090
36,10000,2488,2466,137,4909
37,10000,2526,2640,144,4690
38,10000,2504,2825,156,4515
39,10000,2511,3013,160,4316
40,10000,2484,3206,170,4140
41,10000,2475,3382,176,3967
42,10000,2417,3578,186,3819
43,10000,2364,3771,194,3671
44,10000,2278,3976,200,3546
45,10000,2214,4171,209,3406
46,10000,2170,4335,217,3278
47,10000,2092,4530,222,3156
48,10000,1981,4734,230,3055
49,10000,1899,4911,237,2953
50,10000,1783,5121,239,2857
51,10000,1713,5293,247,2747
52,10000,1595,5481,257,2667
53,10000,1523,5644,262,2571
54,10000,1425,5810,267,2498
55,10000,1362,5952,269,2417
56,10000,1294,6093,272,2341
57,10000,1241,6214,275,2270
58,10000,1163,6350,282,2205
59,10000,1085,6474,283,2158
60,10000,1017,6591,288,2104
61,10000,966,6680,292,2062
62,10000,897,6780,294,2029
63,10000,837,6872,297,1994
64,10000,764,6974,299,1963
65,10000,710,7051,301,1938
66,10000,638,7145,303,1914
67,10000,603,7215,304,1878
68,10000,541,7294,306,1859
69,10000,486,7369,310,1835
70,10000,444,7435,311,1810
71,10000,399,7496,312,1793
72,10000,374,7539,313,1774
73,10000,333,7592,314,1761
74,10000,302,7633,316,1749
75,10000,283,7661,318,1738
76,10000,254,7696,319,1731
77,10000,227,7725,321,1727
78,10000,216,7747,322,1715
79,10000,203,7767,322,1708
80,10000,175,7803,322,1700
81,10000,164,7822,322,1692
82,10000,143,7846,322,1689
83,10000,121,7871,322,1686
84,10000,110,7888,322,1680
85,10000,95,7907,322,1676
86,10000,86,7920,322,1672
87,10000,79,7930,322,1669
88,10000,69,7941,323,1667
89,10000,65,7948,323,1664
90,10000,62,7952,323,1663
91,10000,55,7962,323,1660
92,10000,51,7969,323,1657
93,10000,45,7977,323,1655
94,10000,38,7985,323,1654
95,10000,38,7988,323,1651
96,10000,36,7991,323,1650
97,10000,30,7997,323,1650
98,10000,28,8001,323,1648
99,10000,24,8005,323,1648
100,10000,21,8008,323,1648
101,10000,19,8010,323,1648
102,10000,17,8013,323,1647
103,10000,17,8014,323,1646
104,10000,14,8017,323,1646
105,10000,11,8020,323,1646
106,10000,10,8022,323,1645
107,10000,10,8023,323,1644
108,10000,7,8026,323,1644
109,10000,6,8027,323,1644
110,10000,7,8027,323,1643
111,10000,5,8029,323,1643
112,10000,5,8029,323,1643
113,10000,5,8029,323,1643
114,10000,5,8029,323,1643
115,10000,4,8030,323,1643
116,10000,3,8031,323,1643
117,10000,3,8031,323,1643
118,10000,3,8031,323,1643
119,10000,2,8032,323,1643
120,10000,1,8033,323,1643
121,10000,1,8033,323,1643
122,10000,1,8033,323,1643
123,10000,0,8034,323,1643
