0,20000,125,0,1,19874
0,20000,166,0,2,19832
1,20000,215,0,2,19783
2,20000,274,0,4,19722
3,20000,343,0,5,19652
4,20000,442,0,7,19551
5,20000,537,0,7,19456
6,20000,647,0,9,19344
7,20000,784,0,9,19207
8,20000,945,0,14,19041
9,20000,1110,0,17,18873
10,20000,1294,0,20,18686
11,20000,1470,0,28,18502
12,20000,1573,120,30,18277
13,20000,1756,161,39,18044
14,20000,1930,210,47,17813
15,20000,2104,268,58,17570
16,20000,2313,334,60,17293
17,20000,2493,430,65,17012
18,20000,2716,521,71,16692
19,20000,2898,629,81,16392
20,20000,3094,764,89,16053
21,20000,3274,921,102,15703
22,20000,3452,1082,117,15349
23,20000,3605,1263,128,15004
24,20000,3777,1440,137,14646
25,20000,3940,1651,147,14262
26,20000,4107,1873,159,13861
27,20000,4265,2096,170,13469
28,20000,4390,2331,186,13093
29,20000,4480,2602,196,12722
30,20000,4602,2875,214,12309
31,20000,4695,3188,230,11887
32,20000,4799,3479,240,11482
33,20000,4853,3812,257,11078
34,20000,4912,4147,276,10665
35,20000,4997,4482,295,10226
36,20000,5089,4808,308,9795
37,20000,5132,5150,321,9397
38,20000,5203,5521,339,8937
39,20000,5237,5903,352,8508
40,20000,5259,6278,363,8100
41,20000,5321,6639,373,7667
42,20000,5354,7004,388,7254
43,20000,5354,7397,400,6849
44,20000,5335,7802,412,6451
45,20000,5280,8196,422,6102
46,20000,5228,8588,444,5740
47,20000,5182,8982,461,5375
48,20000,5105,9409,473,5013
49,20000,4986,9824,486,4704
50,20000,4890,10208,503,4399
51,20000,4721,10651,516,4112
52,20000,4584,11059,528,3829
53,20000,4444,11454,542,3560
54,20000,4299,11871,549,3281
55,20000,4093,12271,560,3076
56,20000,3905,12661,580,2854
57,20000,3723,13046,588,2643
58,20000,3570,13385,601,2444
59,20000,3382,13735,608,2275
60,20000,3173,14090,615,2122
61,20000,2978,14439,627,1956
62,20000,2821,14738,637,1804
63,20000,2668,15031,644,1657
64,20000,2505,15307,654,1534
65,20000,2342,15575,659,1424
66,20000,2187,15833,665,1315
67,20000,1988,16099,671,1242
68,20000,1845,16298,681,1176
69,20000,1705,16511,682,1102
70,20000,1572,16714,687,1027
71,20000,1428,16905,689,978
72,20000,1312,17066,691,931
73,20000,1221,17212,695,872
74,20000,1110,17372,698,820
75,20000,1002,17518,702,778
76,20000,902,17660,705,733
77,20000,804,17780,710,706
78,20000,731,17886,713,670
79,20000,648,17994,715,643
80,20000,607,18065,715,613
81,20000,557,18129,716,598
82,20000,506,18197,717,580
83,20000,445,18267,719,569
84,20000,410,18312,722,556
85,20000,372,18359,723,546
86,20000,321,18415,725,539
87,20000,274,18466,726,534
88,20000,240,18507,726,527
89,20000,206,18549,726,519
90,20000,186,18575,726,513
91,20000,162,18608,726,504
92,20000,140,18635,726,499
93,20000,116,18664,726,494
94,20000,108,18679,726,487
95,20000,94,18697,726,483
96,20000,84,18707,727,482
97,20000,75,18717,727,481
98,20000,67,18727,727,479
99,20000,60,18734,728,478
100,20000,57,18739,728,476
101,20000,51,18746,728,475
102,20000,45,18754,728,473
103,20000,40,18760,728,472
104,20000,32,18769,728,471
105,20000,28,18773,728,471
106,20000,23,18778,728,471
107,20000,17,18785,728,470
108,20000,13,18789,728,470
109,20000,12,18790,728,470
110,20000,11,18791,728,470
111,20000,9,18793,728,470
112,20000,9,18794,728,469
113,20000,7,18796,728,469
114,20000,6,18797,728,469
115,20000,5,18799,728,468
116,20000,4,18800,728,468
117,20000,3,18801,728,468
118,20000,3,18801,728,468
119,20000,3,18801,728,468
120,20000,2,18802,728,468
121,20000,2,18802,728,468
122,20000,2,18802,728,468
123,20000,2,18802,728,468
124,20000,2,18802,728,468
125,20000,1,18803,728,468
126,20000,1,18803,728,468
127,20000,1,18803,728,468
128,20000,0,18804,728,468
